"Id1","Id2","McdFullName1","McdFullName2","Lv3Name1","Lv3Name2","PolyId1","PolyId2","Cou1Name1","Cou1Name2","Length"
"0271027200","0358324000","Burnside township","West Keating township","","",1,1,"Centre","Clinton",14467.2304098872
"0472708800","0473581600","Fox township","Horton township","","",1,1,"Elk","Elk",14453.8534980946
"0110058800","0113135200","Albany township","Greenwich township","","",1,1,"Berks","Berks",14446.0474145897
"1110664000","1114941600","Black township","Milford township","","",1,1,"Somerset","Somerset",14423.7169878931
"0234543200","0236206400","Lumber township","Portage township","","",1,1,"Cameron","Cameron",14416.9102684754
"0950608800","0954510400","Bethlehem city","Lower Saucon township","","",1,1,"Northampton","Northampton",14392.7225567341
"0115391600","0116532000","New Morgan borough","Robeson township","","",1,1,"Berks","Berks",14386.0534472217
"0094692800","0097188800","Mann township","Southampton township","","",1,1,"Bedford","Bedford",14373.5912517991
"0473836800","0476479200","Jones township","Ridgway township","","",1,1,"Elk","Elk",14364.2548522564
"0332013600","0336779200","DuBois city","Sandy township","","",1,1,"Clearfield","Clearfield",14310.7560151622
"0670456000","0677350400","Beale township","Spruce Hill township","","",1,1,"Juniata","Juniata",14271.4126670022
"1234337200","1238158400","Limestone township","Watson township","","",1,1,"Warren","Warren",14246.3378662654
"0050599200","0054697600","Bethel township","Manor township","","",1,1,"Armstrong","Armstrong",14232.6213294971
"0391090400","0397992000","Cambridge township","Venango township","","",1,1,"Crawford","Crawford",14193.2551921112
"0090494400","0090495200","Bedford borough","Bedford township","","",1,1,"Bedford","Bedford",14178.3263485456
"1057595200","1058436000","Sylvania township","Wharton township","","",1,1,"Potter","Potter",14166.3422984764
"0592740800","0598460800","Franklin township","Whiteley township","","",1,1,"Greene","Greene",14155.2107013459
"0195217600","0198653600","Muddycreek township","Worth township","","",1,1,"Butler","Butler",14154.1052060648
"0137162400","0277616800","Snyder township","Taylor township","","",1,1,"Blair","Centre",14134.7099291264
"0553172000","0553215200","Guilford township","Hamilton township","","",1,1,"Franklin","Franklin",14130.3408623977
"0330812000","0336779200","Brady township","Sandy township","","",1,1,"Clearfield","Clearfield",14121.8040385568
"1335511200","1338587200","North Hopewell township","Winterstown borough","","",1,1,"York","York",14107.1013575133
"0611160000","0617700000","Cass township","Todd township","","",1,1,"Huntingdon","Huntingdon",14076.165754096
"0254512800","0255769600","Lower Towamensing township","Palmerton borough","","",1,1,"Carbon","Carbon",14074.2219517199
"0150339200","0150340000","Athens borough","Athens township","","",1,1,"Bradford","Bradford",14063.8924163734
"1172529600","1174896800","Farmington township","Middlebury township","","",1,1,"Tioga","Tioga",14035.7469115157
"0351264000","0353168000","Chapman township","Grugan township","","",1,1,"Clinton","Clinton",14025.3474982229
"1115635200","1116944800","Ogle township","Shade township","","",1,1,"Somerset","Somerset",14021.314156577
"0833223200","0834080800","Hamlin township","Lafayette township","","",1,1,"McKean","McKean",14018.4614456024
"0397761600","1216155200","Troy township","Plum township","","",1,1,"Crawford","Venango",13999.7082186664
"0012732000","0014860800","Franklin township","Menallen township","","",1,1,"Adams","Adams",13995.755078508
"0352132800","0354254400","East Keating township","Leidy township","","",1,1,"Clinton","Clinton",13994.8273308086
"1171855200","1175722400","Deerfield township","Osceola township","","",1,1,"Tioga","Tioga",13988.4706360539
"0352132800","0358324000","East Keating township","West Keating township","","",1,1,"Clinton","Clinton",13983.4914090968
"0351264000","1057407200","Chapman township","Stewardson township","","",1,1,"Clinton","Potter",13953.4226710049
"0091503200","0095042400","Colerain township","Monroe township","","",1,1,"Bedford","Bedford",13939.0363696762
"0674939200","0873048000","Milford township","Granville township","","",1,1,"Juniata","Mifflin",13935.6870733453
"0537686400","1216254400","Tionesta township","President township","","",1,1,"Forest","Venango",13927.4093103137
"0237033600","0470557600","Shippen township","Benezette township","","",1,1,"Cameron","Elk",13886.8807758546
"1230902400","1236104000","Brokenstraw township","Pittsfield township","","",1,1,"Warren","Warren",13884.0139279984
"0292157600","0298116000","East Nantmeal township","Warwick township","","",1,1,"Chester","Chester",13881.0418783714
"0392111200","0398294400","East Fallowfield township","West Fallowfield township","","",1,1,"Crawford","Crawford",13856.1806911781
"0755517600","0755772000","North Londonderry township","Palmyra borough","","",1,1,"Lebanon","Lebanon",13825.9367306218
"0712068800","0712107200","Earl township","East Earl township","","",1,1,"Lancaster","Lancaster",13819.2580163368
"0351264000","0355574400","Chapman township","Noyes township","","",1,1,"Clinton","Clinton",13800.4365099761
"0591764800","0593788800","Cumberland township","Jefferson township","","",1,1,"Greene","Greene",13791.6649994319
"1231305600","1238158400","Cherry Grove township","Watson township","","",1,1,"Warren","Warren",13783.7763461284
"0631010400","0632204800","Buffington township","East Wheatfield township","","",1,1,"Indiana","Indiana",13768.6448799019
"1276748800","1277396800","Salem township","Sterling township","","",1,1,"Wayne","Wayne",13744.9056733191
"0931813600","0934665600","Danville borough","Mahoning township","","",1,1,"Montour","Montour",13743.1463977701
"0971869600","0974295200","Delaware township","Lewis township","","",1,1,"Northumberland","Northumberland",13730.0486385723
"0273147200","0275880000","Gregg township","Penn township","","",1,1,"Centre","Centre",13627.2913606121
"0354254400","1058436000","Leidy township","Wharton township","","",1,1,"Clinton","Potter",13622.129742062
"0054645600","0058117600","Madison township","Washington township","","",1,1,"Armstrong","Armstrong",13620.3394003205
"0550269600","0555061600","Antrim township","Montgomery township","","",1,1,"Franklin","Franklin",13612.2100587081
"1170907200","1178297600","Brookfield township","Westfield township","","",1,1,"Tioga","Tioga",13606.7602662783
"0814635200","1132709600","McNett township","Fox township","","",1,1,"Lycoming","Sullivan",13591.5287436313
"0611160000","0617832800","Cass township","Union township","","",1,1,"Huntingdon","Huntingdon",13585.8786866064
"0298371200","0714383200","West Nottingham township","Little Britain township","","",1,1,"Chester","Lancaster",13576.1300862953
"0976547200","0977874400","Rockefeller township","Upper Augusta township","","",1,1,"Northumberland","Northumberland",13568.9068846724
"0331406400","0334195200","Clearfield borough","Lawrence township","","",1,1,"Clearfield","Clearfield",13558.7691145215
"0871025600","0871894400","Burnham borough","Derry township","","",1,1,"Mifflin","Mifflin",13542.2593964163
"0211088000","0212214400","Cambria township","Ebensburg borough","","",1,1,"Cambria","Cambria",13540.0961464776
"0515439200","0517324000","Nicholson township","Springhill township","","",1,1,"Fayette","Fayette",13524.3026071221
"0656036800","0658112000","Pinecreek township","Warsaw township","","",1,1,"Jefferson","Jefferson",13521.5083069881
"1171876000","1175109600","Delmar township","Morris township","","",1,1,"Tioga","Tioga",13520.2994895835
"0090495200","0097154400","Bedford township","Snake Spring township","","",1,1,"Bedford","Bedford",13512.690958466
"1234827200","1236999200","Mead township","Sheffield township","","",1,1,"Warren","Warren",13506.102930387
"1171876000","1178216000","Delmar township","Wellsboro borough","","",1,1,"Tioga","Tioga",13480.7191741706
"1076046400","1077740000","Pine Grove township","Tremont township","","",1,1,"Schuylkill","Schuylkill",13479.5290958171
"1172826400","1177034400","Gaines township","Shippen township","","",1,1,"Tioga","Tioga",13478.7980419709
"0851868800","0853790400","Delaware township","Jefferson township","","",1,1,"Mercer","Mercer",13469.7609130839
"0997284800","0997818400","Spring township","Tyrone township","","",1,1,"Perry","Perry",13464.5973830408
"0977530400","0977874400","Sunbury city","Upper Augusta township","","",1,1,"Northumberland","Northumberland",13454.961267452
"0657163200","0658126400","Snyder township","Washington township","","",1,1,"Jefferson","Jefferson",13448.2651643755
"1337056800","1337057600","Shrewsbury borough","Shrewsbury township","","",1,1,"York","York",13442.8257731384
"0270525600","0277283200","Bellefonte borough","Spring township","","",1,1,"Centre","Centre",13438.3188829637
"0774565600","1078379200","Lynn township","West Penn township","","",1,1,"Lehigh","Schuylkill",13434.3179519084
"1273552000","1277642400","Honesdale borough","Texas township","","",1,1,"Wayne","Wayne",13400.0642674395
"1073358400","1076220000","Hegins township","Porter township","","",1,1,"Schuylkill","Schuylkill",13362.0437651391
"0171978400","0171979200","Doylestown borough","Doylestown township","","",1,1,"Bucks","Bucks",13352.3719380831
"1270982400","1274685600","Buckingham township","Manchester township","","",1,1,"Wayne","Wayne",13331.9006898291
"1232306400","1234827200","Elk township","Mead township","","",1,1,"Warren","Warren",13320.2712880783
"0993744000","0997262400","Jackson township","South West Madison township","","",1,1,"Perry","Perry",13300.2405500915
"1030708800","1034077600","Blooming Grove township","Lackawaxen township","","",1,1,"Pike","Pike",13287.5743051872
"0790459200","0790459900","Bear Creek township","Bear Creek Village borough","","",1,1,"Luzerne","Luzerne",13281.1324267911
"1057522400","1058436000","Summit township","Wharton township","","",1,1,"Potter","Potter",13276.019041245
"0770200000","0776757600","Allentown city","Salisbury township","","",1,2,"Lehigh","Lehigh",13275.4045053355
"0272562400","0273199200","Ferguson township","Halfmoon township","","",1,1,"Centre","Centre",13273.0697184674
"0613380800","0615680800","Henderson township","Oneida township","","",1,1,"Huntingdon","Huntingdon",13261.9667984083
"0711559200","0714782400","Conestoga township","Martic township","","",1,1,"Lancaster","Lancaster",13255.3322801195
"1296637600","1297225600","Rostraver township","South Huntingdon township","","",1,1,"Westmoreland","Westmoreland",13236.0658085771
"0910969600","0914500800","Bryn Athyn borough","Lower Moreland township","","",1,1,"Montgomery","Montgomery",13230.200451939
"0511015200","1295188800","Bullskin township","Mount Pleasant township","","",1,1,"Fayette","Westmoreland",13226.5631637042
"0711559200","0714699200","Conestoga township","Manor township","","",1,1,"Lancaster","Lancaster",13223.6079082895
"0555960000","0556740000","Peters township","St. Thomas township","","",1,1,"Franklin","Franklin",13221.9401639913
"0811487200","0814294400","Cogan House township","Lewis township","","",1,1,"Lycoming","Lycoming",13212.1269018795
"0397401600","0397761600","Steuben township","Troy township","","",1,1,"Crawford","Crawford",13211.4583455
"0396596000","0397268800","Rome township","Sparta township","","",1,1,"Crawford","Crawford",13204.6696788404
"1232773600","1237503200","Freehold township","Sugar Grove township","","",1,1,"Warren","Warren",13186.3563830764
"0816164000","1133484000","Plunketts Creek township","Hillsgrove township","","",1,1,"Lycoming","Sullivan",13182.1043101298
"0211555200","0212189600","Conemaugh township","East Taylor township","","",1,1,"Cambria","Cambria",13169.0853558644
"0054663200","0056371200","Mahoning township","Redbank township","","",1,1,"Armstrong","Armstrong",13157.7235389214
"0494220800","0498147200","LeBoeuf township","Waterford township","","",1,1,"Erie","Erie",13148.6041102048
"0232900800","0234543200","Gibson township","Lumber township","","",1,1,"Cameron","Cameron",13144.4820870629
"1114902400","1117933600","Middlecreek township","Upper Turkeyfoot township","","",1,1,"Somerset","Somerset",13136.7043462066
"0794092000","0796627200","Lake township","Ross township","","",1,1,"Luzerne","Luzerne",13135.4713507162
"1236120800","1238158400","Pleasant township","Watson township","","",1,1,"Warren","Warren",13122.1891795523
"0032590400","0035501600","Findlay township","North Fayette township","","",1,1,"Allegheny","Allegheny",13121.0514384472
"0533270400","1210088400","Harmony township","Allegheny township","","",1,1,"Forest","Venango",13120.2656124423
"0273279200","0613738400","Harris township","Jackson township","","",1,1,"Centre","Huntingdon",13119.9700409116
"0130268000","0134432800","Antis township","Logan township","","",1,3,"Blair","Blair",13106.0906670087
"1131300000","1134152000","Cherry township","Laporte township","","",1,1,"Sullivan","Sullivan",13094.2359718227
"0332563200","0333843200","Ferguson township","Jordan township","","",1,1,"Clearfield","Clearfield",13090.0365291556
"0833223200","0838431200","Hamlin township","Wetmore township","","",1,1,"McKean","McKean",13065.9590698978
"1171668000","1176462400","Covington township","Richmond township","","",1,1,"Tioga","Tioga",13065.0608401182
"0130085200","0134432800","Allegheny township","Logan township","","",1,3,"Blair","Blair",13047.0433611063
"1331483200","1334690400","Codorus township","Manheim township","","",1,1,"York","York",13045.8504596371
"1252114400","1258300000","East Finley township","West Finley township","","",1,1,"Washington","Washington",13045.6098017854
"0315046400","0316064800","Monroe township","Piney township","","",1,1,"Clarion","Clarion",13040.9412742957
"1232530400","1237503200","Farmington township","Sugar Grove township","","",1,1,"Warren","Warren",13038.1386012985
"0811769600","0818157600","Cummings township","Watson township","","",1,1,"Lycoming","Lycoming",13033.4148359808
"0153046400","0154285600","Granville township","Leroy township","","",1,1,"Bradford","Bradford",13031.8285426197
"0252166400","0254664000","East Penn township","Mahoning township","","",1,1,"Carbon","Carbon",13026.1641106784
"0331784000","0336019200","Curwensville borough","Pike township","","",1,1,"Clearfield","Clearfield",13017.344264177
"0333137600","0335881600","Greenwood township","Penn township","","",1,1,"Clearfield","Clearfield",13011.1736214858
"0276673600","0335105600","Rush township","Morris township","","",1,1,"Centre","Clearfield",12997.8023386191
"1333244800","1335888800","Hanover borough","Penn township","","",1,1,"York","York",12996.8837373442
"0330700800","0337829600","Bloom township","Union township","","",1,1,"Clearfield","Clearfield",12985.8252570641
"0330519200","0333137600","Bell township","Greenwood township","","",1,1,"Clearfield","Clearfield",12983.0810399346
"0674075200","0677795200","Lack township","Tuscarora township","","",1,1,"Juniata","Juniata",12982.550024915
"0517408000","0518434400","Stewart township","Wharton township","","",1,1,"Fayette","Fayette",12960.5249427026
"0791804800","0791805600","Dallas borough","Dallas township","","",1,1,"Luzerne","Luzerne",12946.8632570116
"0995885600","0998436800","Penn township","Wheatfield township","","",1,1,"Perry","Perry",12919.920110351
"1110925600","1117523200","Brothersvalley township","Summit township","","",1,1,"Somerset","Somerset",12874.0689803298
"1132314400","1132673600","Elkland township","Forks township","","",1,1,"Sullivan","Sullivan",12852.9609624396
"0311380800","0314334400","Clarion township","Limestone township","","",1,1,"Clarion","Clarion",12840.0598349901
"0830804000","0830804800","Bradford city","Bradford township","","",1,1,"McKean","McKean",12834.8351729642
"0732330400","0738177600","Ellwood City borough","Wayne township","","",1,1,"Lawrence","Lawrence",12831.9264996694
"0152734400","0154285600","Franklin township","Leroy township","","",1,1,"Bradford","Bradford",12829.7788589094
"0995496800","0997262400","North East Madison township","South West Madison township","","",1,1,"Perry","Perry",12821.0455476928
"0833891200","0834080800","Keating township","Lafayette township","","",1,1,"McKean","McKean",12814.333224285
"0276000800","0276673600","Philipsburg borough","Rush township","","",1,1,"Centre","Centre",12814.0064365941
"0051672800","0058172000","Cowanshannock township","Wayne township","","",1,1,"Armstrong","Armstrong",12795.2594972825
"0157640800","0158554400","Terry township","Wilmot township","","",1,1,"Bradford","Bradford",12785.9601156193
"1312211200","1317779200","Eaton township","Tunkhannock township","","",1,1,"Wyoming","Wyoming",12784.4748439144
"0834309600","0836208800","Liberty township","Port Allegany borough","","",1,1,"McKean","McKean",12779.6778546398
"0711396000","0718272800","Clay township","West Cocalico township","","",1,1,"Lancaster","Lancaster",12779.1015330056
"1270982400","1276260000","Buckingham township","Preston township","","",1,1,"Wayne","Wayne",12777.5301866619
"0533270400","0537686400","Harmony township","Tionesta township","","",1,1,"Forest","Forest",12773.8668541208
"1333748800","1335787200","Jackson township","Paradise township","","",1,1,"York","York",12758.8933432348
"0417190400","0417238400","Southampton township","South Newton township","","",1,1,"Cumberland","Cumberland",12753.1829215893
"0894908000","1034251200","Middle Smithfield township","Lehman township","","",1,1,"Monroe","Pike",12738.7027936865
"0831635200","0833216800","Corydon township","Hamilton township","","",1,1,"McKean","McKean",12733.3593619372
"0630962400","0631204000","Brush Valley township","Center township","","",1,1,"Indiana","Indiana",12728.8984830504
"0390340800","0397401600","Athens township","Steuben township","","",1,1,"Crawford","Crawford",12714.3093916875
"0071820000","0077195200","Darlington township","South Beaver township","","",1,1,"Beaver","Beaver",12703.140463445
"0294504000","0297920800","Lower Oxford township","Upper Oxford township","","",1,1,"Chester","Chester",12699.6813112402
"0090495200","0091503200","Bedford township","Colerain township","","",1,1,"Bedford","Bedford",12699.3595434964
"0714782400","1334487200","Martic township","Lower Chanceford township","","",1,1,"Lancaster","York",12676.3776257375
"0612741600","0618110400","Franklin township","Warriors Mark township","","",1,1,"Huntingdon","Huntingdon",12659.4981710504
"0297734400","0917913600","Tredyffrin township","Upper Merion township","","",1,1,"Chester","Montgomery",12641.4457375216
"0833216800","1234827200","Hamilton township","Mead township","","",1,1,"McKean","Warren",12634.3433320095
"0513389600","0518434400","Henry Clay township","Wharton township","","",1,1,"Fayette","Fayette",12630.7696657477
"0414907200","0417079200","Middlesex township","Silver Spring township","","",1,1,"Cumberland","Cumberland",12629.5059566174
"1274093600","1276748800","Lake township","Salem township","","",1,1,"Wayne","Wayne",12620.4514446538
"0054663200","0316214400","Mahoning township","Porter township","","",1,1,"Armstrong","Clarion",12617.034347199
"1113133600","1114156800","Greenville township","Larimer township","","",1,1,"Somerset","Somerset",12610.3261228036
"0413567200","0554549600","Hopewell township","Lurgan township","","",1,1,"Cumberland","Franklin",12601.9253758376
"1113803200","1114344000","Jenner township","Lincoln township","","",1,1,"Somerset","Somerset",12595.1294011171
"0570514400","0570956800","Belfast township","Brush Creek township","","",1,1,"Fulton","Fulton",12591.3343588088
"0432120800","0752122400","East Hanover township","East Hanover township","","",1,1,"Dauphin","Lebanon",12583.4257836564
"1331565600","1331970400","Conewago township","Dover township","","",1,1,"York","York",12581.1308839899
"0791048000","0793337600","Butler township","Hazle township","","",1,1,"Luzerne","Luzerne",12581.0785048122
"1033097600","1035772800","Greene township","Palmyra township","","",1,1,"Pike","Pike",12577.362616608
"0312527200","0533080800","Farmington township","Green township","","",1,1,"Clarion","Forest",12573.0591328534
"0395540800","0396031200","North Shenango township","Pine township","","",1,1,"Crawford","Crawford",12557.7953607147
"0231997600","0232900800","Driftwood borough","Gibson township","","",1,1,"Cameron","Cameron",12557.743914747
"0417903200","0997818400","Upper Frankford township","Tyrone township","","",1,1,"Cumberland","Perry",12556.976532125
"0591203200","0592740800","Center township","Franklin township","","",1,1,"Greene","Greene",12556.6652042359
"0032590400","0035078400","Findlay township","Moon township","","",1,1,"Allegheny","Allegheny",12551.4436609416
"0512879200","0517254400","Georges township","South Union township","","",1,1,"Fayette","Fayette",12546.7780484601
"0554888800","0577698500","Metal township","Todd township","","",1,1,"Franklin","Fulton",12515.8240691874
"1332493600","1335322400","Fairview township","Newberry township","","",1,1,"York","York",12515.4866829594
